Source Table	Source Label	Method	Feature Family	Predictor	Term	Feature	Effect	Se	Ci Low	Ci High	P value	FDR q value	Support Class
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Aminobenzoate degradation	-0.376597025540419	0.141772790290871	-0.6544716945105262	-0.09872235657031186	0.0102272792983554	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumNot_applicable_reference_or_missing_k	Stilbene, coumarine and lignin synthesis	1.83094071795378	0.693120399515018	0.47242473490434467	3.1894567010032153	0.0106315531559401	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Beta-alanine metabolism	-0.364666288171061	0.141029239449503	-0.6410835974920869	-0.08824897885003513	0.012297536319501	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Arginine and proline metabolism	-0.334148263218615	0.129960781758653	-0.5888713954655749	-0.07942513097165516	0.0127707079606576	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Ether lipid metabolism	1.760925511311	0.68978288725757	0.408951052286163	3.112899970335837	0.0133862437382492	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Inositol phosphate metabolism	-0.396362103859288	0.156088027079787	-0.7022946369356705	-0.09042957078290548	0.0138587182452944	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Nucleotide sugar metabolism	-0.325448550151885	0.128296534491649	-0.576909757755517	-0.07398734254825301	0.0139534297356315	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Fatty acid oxidation	-0.252905114978587	0.0999441143746268	-0.4487955791528555	-0.057014650804318445	0.0141773889278831	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.122959184	EX_Cit_Mg(e)	-9.11580634177497	1.22128690520097	-11.509528675968872	-6.722084007581069	3.17560138162864e-09	4.10009194316188e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_turan_D(e)	-9.77346815217186	1.3455638402083	-12.410773278980129	-7.136163025363592	6.11849981592578e-09	4.10009194316188e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.14375	EX_4hpro_LT(e)	-6.39417267810575	0.901425954356338	-8.160967548644173	-4.627377807567328	1.06907608695868e-08	4.10009194316188e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_btd_RR(e)	13.9420167740179	1.97342551198702	10.07410277052334	17.80993077751246	1.17413858624338e-08	4.10009194316188e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.108816121	EX_3dhcdchol(e)	-8.93724104326871	1.29517445216347	-11.475782969509112	-6.3986991170283085	2.01784637744665e-08	4.69754636669579e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.108816121	EX_3dhchol(e)	-8.93724104326871	1.29517445216347	-11.475782969509112	-6.3986991170283085	2.01784637744665e-08	4.69754636669579e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_M03134(e)	-9.69014462786074	1.4492156444478	-12.530607290978427	-6.849681964743052	4.08897826474599e-08	6.4114851276713e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_butam(e)	-9.64858067860073	1.45058608974758	-12.491729414505986	-6.805431942695474	4.59012394592733e-08	6.4114851276713e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_norval_L(e)	-9.64858067860073	1.45058608974758	-12.491729414505986	-6.805431942695474	4.59012394592733e-08	6.4114851276713e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.902523503	EX_peamn(e)	-9.64858067860073	1.45058608974758	-12.491729414505986	-6.805431942695474	4.59012394592733e-08	6.4114851276713e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA	fecal_PFNA0.14375	EX_Cit_Mg(e)	-8.32266047125882	1.26943283482412	-10.810748827514095	-5.834572115003544	6.2912919711543e-08	7.98879693209847e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.541458542	EX_ocdcea(e)	-12.1766368889719	1.50626864232191	-15.128923427922844	-9.224350350020957	6.96302405591924e-08	0.00129662665329139	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.516876574	EX_ocdcea(e)	-11.3200249444175	1.41851316272712	-14.100310743362655	-8.539739145472346	8.56877249069121e-08	0.00129662665329139	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	PFNA_derived_tertile	PFNA_derived_tertilelow	EX_but(e)	-1.01530386014743	0.180216682893941	-1.3685285586195544	-0.6620791616753057	5.6763400113852e-07	0.00132145195465048	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.587755102	EX_ocdcea(e)	-12.6211052419733	1.62739172021801	-15.8107930136006	-9.431417470346	1.34983403368557e-07	0.001361712573182	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.359879032	EX_ocdcea(e)	-10.9508408134996	1.45119836253661	-13.795189604071355	-8.106492022927844	2.07366594034941e-07	0.00145281861635827	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.538880634	EX_ocdcea(e)	-11.7649206496427	1.57381802993622	-14.849603988317693	-8.680237310967708	2.40024222898208e-07	0.00145281861635827	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_622.769897959	EX_Cit_Mg(e)	-10.7846746006649	1.33237659167782	-13.396132720353428	-8.173216480976372	6.82106540598136e-08	0.0020643272344662	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFNA_derived_tertile	fecal_PFNA_derived_tertilemid	EX_Cit_Mg(e)	-4.19479924162311	0.765939597661483	-5.696040853039616	-2.693557630206603	1.01691528556723e-06	0.00236737878480051	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.587755102	EX_Cit_Mg(e)	-9.79189061744686	1.37927706067973	-12.495273656379132	-7.088507578514589	5.2869279828585e-07	0.00249470825667281	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.398076923	EX_ocdcea(e)	-11.8491536387943	1.67878384751078	-15.139569979915429	-8.558737297673172	5.77020810094821e-07	0.00249470825667281	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_625.206843718	EX_ppoh(e)	-8.55692917674427	1.13055824095157	-10.772823329009347	-6.341035024479192	1.9787920004483e-07	0.00277544855809988	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_625.115384615	EX_Cit_Mg(e)	-9.67449653091146	1.31031143936886	-12.242706952074425	-7.106286109748495	2.9068514535557e-07	0.00277544855809988	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_622.090054429	EX_btd_RR(e)	12.2282316016962	1.68149078746605	8.932509658262742	15.523953545129658	3.66831688884467e-07	0.00277544855809988	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_622.090054429	EX_turan_D(e)	-10.3027535784764	1.46478732787474	-13.17373674111089	-7.43177041584191	6.08036953517798e-07	0.00330590621546344	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_627.999009411	EX_starch1200(e)	-11.2505782910979	1.61418176597209	-14.414374552403197	-8.086782029792603	6.96861452555974e-07	0.00330590621546344	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_627.999009411	EX_hdca(e)	-10.4651525646695	1.51087477497396	-13.426467123618462	-7.503838005720539	7.64649203946738e-07	0.00330590621546344	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_625.115384615	EX_inost(e)	-9.86688144954025	1.45743413044773	-12.723452345217801	-7.010310553862698	1.07188501553923e-06	0.00384168469719655	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_625.206843718	EX_starch1200(e)	-9.90119943803772	1.46887759103538	-12.780199516467064	-7.022199359608376	1.14245183302831e-06	0.00384168469719655	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.538880634	EX_hdca(e)	-10.8744352715993	1.60665895487429	-14.023486823152908	-7.725383720045691	1.07580324398448e-06	0.00406976367199329	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOS_62	fecal_PFOS_625.115384615	EX_4hpro_LT(e)	-6.59006029494194	0.988884792900189	-8.52827448902631	-4.651846100857569	1.34955087530048e-06	0.00408428076900936	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_btd_RR(e)	13.8663032561951	1.67584839483683	10.581640402314912	17.150966110075284	1.51154344891468e-07	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS1.047959184	EX_Cit_Mg(e)	-10.336005723825	1.32378620896123	-12.93062669338901	-7.74138475426099	3.45825381970785e-07	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS1.287212787	EX_ocdcea(e)	-12.3275652395041	1.6853557816782	-15.630862571593372	-9.024267907414828	8.56602581600367e-07	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS1.573299748	EX_ocdcea(e)	-11.2033680935117	1.56853758376084	-14.277701757682948	-8.129034429340454	1.18417166323643e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS1.047959184	EX_ocdcea(e)	-12.9272254070905	1.81364299169244	-16.481965670807682	-9.372485143373318	1.2178414112936e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_butam(e)	-11.7895156190154	1.65638789391571	-15.036035891090192	-8.542995346940609	1.24155142815537e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_norval_L(e)	-11.7895156190154	1.65638789391571	-15.036035891090192	-8.542995346940609	1.24155142815537e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_peamn(e)	-11.7895156190154	1.65638789391571	-15.036035891090192	-8.542995346940609	1.24155142815537e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_M03134(e)	-11.7895156190154	1.65638789391571	-15.036035891090192	-8.542995346940609	1.24155142815538e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS0.718177316	EX_starch1200(e)	-11.9063850514547	1.69436418684191	-15.227338857664844	-8.585431245244557	1.47521335154948e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS4.743196437	EX_turan_D(e)	-11.2347484741269	1.60144241018097	-14.373575598081601	-8.095921350172198	1.50845320775231e-06	0.0044694097224603	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.538880634	EX_starch1200(e)	-11.5821371928401	1.75959967579444	-15.030952557397203	-8.133321828282998	1.61423580663546e-06	0.00476775133997715	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA1.133299285	EX_starch1200(e)	-10.488303316825	1.60036600200188	-13.625020680748685	-7.351585952901315	1.7186664979066e-06	0.00476775133997715	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.486916367	EX_ocdcea(e)	-10.724724261101	1.63738029442995	-13.933989638183704	-7.515458884018298	1.73292574477097e-06	0.00476775133997715	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS2.003064351	EX_starch1200(e)	-10.6164520857677	1.53067528833504	-13.616575650904378	-7.61632852063102	1.75717351432615e-06	0.00477248326490981	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS1.891129032	EX_ocdcea(e)	-11.1547795198838	1.62403066132882	-14.337879616088287	-7.971679423679312	2.00023668986022e-06	0.0047762422827753	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFHxS	fecal_PFHxS0.718177316	EX_ocdcea(e)	-12.0271820197523	1.75439802816689	-15.465802154959404	-8.588561884545195	2.05165046510966e-06	0.0047762422827753	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.516876574	EX_3dhcdchol(e)	-8.77312915691867	1.37536049871666	-11.468835734403322	-6.077422579434016	2.52850938466021e-06	0.00549289514095485	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA0.516876574	EX_3dhchol(e)	-8.77312915691867	1.37536049871666	-11.468835734403322	-6.077422579434016	2.52850938466021e-06	0.00549289514095485	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	fecal_PFOA	fecal_PFOA1.133299285	EX_ppoh(e)	-8.30340599520602	1.30217523828029	-10.855669462235388	-5.751142528176652	2.54099035069283e-06	0.00549289514095485	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alaasp(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alagln(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alaglu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alagly(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alahis(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alaleu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_alathr(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glyasn(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glyasp(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glygln(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glyglu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glyleu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glymet(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glyphe(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glypro(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_glytyr(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	elim_k_PFHxS	elim_k_PFHxS	EX_metala(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alaasp(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alagln(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alaglu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alagly(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alahis(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alaleu(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_exchange	k_PFHxS	k_PFHxS	EX_alathr(e)	-4.72976031908419	1.12157997685517	-6.928057073720323	-2.5314635644480568	0.000133039069166983	0.00585878102253873	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_625.206843718	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	12.388083387935	0.529746033092049	11.349781163074583	13.426385612795416	1.61036904788026e-16	1.2560878573466e-11	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_6291.19155354	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.6952752873065	0.56528318828716	10.587320238263665	12.803230336349333	1.90285718027903e-15	7.42114300308821e-11	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA1.133299285	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	12.6645287880081	0.62838814512387	11.432888023565315	13.896169552450885	3.2172837163326e-15	2.50948129873943e-10	FDR_lt_0.05
